iso3,year,population,real_gdp_growth,totalGDP,totalGDP2015,real_spending_growth,advanced,euroarea
"SMR",2012,.031,-7.517,1.79e+09,1.52e+09,-5.150474,1,0
"SMR",2013,.031,-4.5,1.78e+09,1.52e+09,-9.341057,1,0
"SMR",2014,.031,-1,1.76e+09,1.52e+09,5.405398,1,0
"SMR",2015,.031,.969,1.52e+09,1.52e+09,-1.453966,1,0
"SMR",2016,.031,1.1,1.56e+09,1.52e+09,1.572539,1,0
"SMR",2017,.031,1.2,1.61e+09,1.52e+09,1.831406,1,0
"SMR",2018,.031,1.3,1.68e+09,1.52e+09,1.534923,1,0
"SMR",2019,.031,1.251,1.75e+09,1.52e+09,1.345537,1,0
"SMR",2020,.031,1.3,1.84e+09,1.52e+09,1.445741,1,0
"SRB",2005,7.441,5.54,2.61e+10,3.66e+10,,0,0
"SRB",2006,7.412,4.904,3.07e+10,3.66e+10,12.51936,0,0
"SRB",2007,7.382,5.889,4.05e+10,3.66e+10,6.398338,0,0
"SRB",2008,7.35,5.367,4.92e+10,3.66e+10,5.426228,0,0
"SRB",2009,7.321,-3.116,4.26e+10,3.66e+10,-3.064162,0,0
"SRB",2010,7.291,.584,3.90e+10,3.66e+10,.9927523,0,0
"SRB",2011,7.234,1.401,4.65e+10,3.66e+10,-1.51003,0,0
"SRB",2012,7.199,-1.015,4.07e+10,3.66e+10,7.72527,0,0
"SRB",2013,7.164,2.572,4.55e+10,3.66e+10,-3.973153,0,0
"SRB",2014,7.164,-1.813,4.39e+10,3.66e+10,5.278096,0,0
"SRB",2015,7.164,.5,3.66e+10,3.66e+10,-4.420042,0,0
"SRB",2016,7.164,1.5,3.77e+10,3.66e+10,-1.271079,0,0
"SRB",2017,7.164,2,3.98e+10,3.66e+10,-1.805195,0,0
"SRB",2018,7.164,3.5,4.29e+10,3.66e+10,.8110555,0,0
"SRB",2019,7.164,3.5,4.63e+10,3.66e+10,2.75683,0,0
"SRB",2020,7.164,4,5.00e+10,3.66e+10,3.260617,0,0
"SSD",2005,,,,1.29e+10,,0,0
"SSD",2006,,,,1.29e+10,,0,0
"SSD",2007,,,,1.29e+10,,0,0
"SSD",2008,,,,1.29e+10,,0,0
"SSD",2009,,,,1.29e+10,,0,0
"SSD",2010,,,,1.29e+10,,0,0
"SSD",2011,9.897,,1.72e+10,1.29e+10,,0,0
"SSD",2012,10.386,-52.429,1.13e+10,1.29e+10,-28.82181,0,0
"SSD",2013,10.882,29.329,1.53e+10,1.29e+10,1.875301,0,0
"SSD",2014,11.384,2.918,1.43e+10,1.29e+10,57.26581,0,0
"SSD",2015,11.893,-5.333,1.29e+10,1.29e+10,-5.925174,0,0
"SSD",2016,12.131,.667,1.38e+10,1.29e+10,9.992565,0,0
"SSD",2017,12.373,8.78,1.40e+10,1.29e+10,14.90735,0,0
"SSD",2018,12.621,5.636,1.23e+10,1.29e+10,33.26418,0,0
"SSD",2019,12.873,10.724,1.32e+10,1.29e+10,-17.72569,0,0
"SSD",2020,13.131,7.354,1.31e+10,1.29e+10,26.18436,0,0
"STP",2005,.155,7.096,1.31e+08,3.26e+08,,0,0
"STP",2006,.159,9.109,1.40e+08,3.26e+08,16.83181,0,0
"STP",2007,.163,.584,1.48e+08,3.26e+08,-14.94278,0,0
"STP",2008,.168,8.059,1.93e+08,3.26e+08,-15.92988,0,0
"STP",2009,.173,4.012,2.00e+08,3.26e+08,71.6356,0,0
"STP",2010,.178,4.467,2.08e+08,3.26e+08,1.193976,0,0
"STP",2011,.183,4.764,2.53e+08,3.26e+08,6.408501,0,0
"STP",2012,.188,4.496,2.60e+08,3.26e+08,-2.178404,0,0
"STP",2013,.193,4,3.03e+08,3.26e+08,-26.89597,0,0
"STP",2014,.198,4.5,3.38e+08,3.26e+08,4.095784,0,0
"STP",2015,.203,5,3.26e+08,3.26e+08,35.42662,0,0
"STP",2016,.208,5.2,3.57e+08,3.26e+08,-6.236825,0,0
"STP",2017,.213,5.5,3.83e+08,3.26e+08,7.585246,0,0
"STP",2018,.217,5.5,4.12e+08,3.26e+08,2.772927,0,0
"STP",2019,.222,6,4.53e+08,3.26e+08,5.296222,0,0
"STP",2020,.227,6,5.00e+08,3.26e+08,3.295232,0,0
"SUR",2005,.499,4.919,2.24e+09,5.05e+09,,0,0
"SUR",2006,.504,5.767,2.63e+09,5.05e+09,-2.993323,0,0
"SUR",2007,.51,5.099,2.94e+09,5.05e+09,11.59496,0,0
"SUR",2008,.517,4.149,3.53e+09,5.05e+09,8.822813,0,0
"SUR",2009,.524,3.017,3.87e+09,5.05e+09,28.27846,0,0
"SUR",2010,.531,5.148,4.37e+09,5.05e+09,-2.072139,0,0
"SUR",2011,.54,5.276,4.42e+09,5.05e+09,6.774627,0,0
"SUR",2012,.542,3.069,4.98e+09,5.05e+09,14.24147,0,0
"SUR",2013,.547,2.841,5.13e+09,5.05e+09,11.7376,0,0
"SUR",2014,.553,1.838,5.21e+09,5.05e+09,-7.331293,0,0
"SUR",2015,.558,1.5,5.05e+09,5.05e+09,6.988551,0,0
"SUR",2016,.563,.481,5.19e+09,5.05e+09,-5.05542,0,0
"SUR",2017,.568,5.763,5.74e+09,5.05e+09,2.561285,0,0
"SUR",2018,.573,5.015,6.25e+09,5.05e+09,4.91864,0,0
"SUR",2019,.577,3.983,6.73e+09,5.05e+09,4.20274,0,0
"SUR",2020,.582,3,7.27e+09,5.05e+09,2.855055,0,0
"SVK",2005,5.379,6.539,4.90e+10,8.62e+10,,1,1
"SVK",2006,5.389,8.259,5.73e+10,8.62e+10,6.025708,1,1
"SVK",2007,5.391,10.681,7.69e+10,8.62e+10,3.813937,1,1
"SVK",2008,5.396,5.447,9.66e+10,8.62e+10,7.178107,1,1
"SVK",2009,5.409,-5.29,8.89e+10,8.62e+10,13.25246,1,1
"SVK",2010,5.422,4.827,8.92e+10,8.62e+10,.3948472,1,1
"SVK",2011,5.392,2.704,9.76e+10,8.62e+10,-.785469,1,1
"SVK",2012,5.404,1.602,9.28e+10,8.62e+10,.7019538,1,1
"SVK",2013,5.411,1.425,9.77e+10,8.62e+10,3.512209,1,1
"SVK",2014,5.417,2.41,9.99e+10,8.62e+10,4.240282,1,1
"SVK",2015,5.424,3.163,8.62e+10,8.62e+10,3.161264,1,1
"SVK",2016,5.43,3.629,9.05e+10,8.62e+10,2.648449,1,1
"SVK",2017,5.437,3.55,9.62e+10,8.62e+10,2.105996,1,1
"SVK",2018,5.443,3.26,1.02e+11,8.62e+10,2.05965,1,1
"SVK",2019,5.45,3.148,1.08e+11,8.62e+10,2.730594,1,1
"SVK",2020,5.457,3.148,1.15e+11,8.62e+10,2.622882,1,1
"SVN",2005,1.998,4.003,3.64e+10,4.27e+10,,1,1
"SVN",2006,2.003,5.656,3.96e+10,4.27e+10,5.296103,1,1
"SVN",2007,2.01,6.942,4.82e+10,4.27e+10,1.128756,1,1
"SVN",2008,2.01,3.3,5.58e+10,4.27e+10,6.182447,1,1
"SVN",2009,2.032,-7.797,5.04e+10,4.27e+10,2.555315,1,1
"SVN",2010,2.047,1.238,4.81e+10,4.27e+10,3.002378,1,1
"SVN",2011,2.05,.649,5.13e+10,4.27e+10,.7762922,1,1
"SVN",2012,2.055,-2.718,4.63e+10,4.27e+10,-5.428707,1,1
"SVN",2013,2.059,-1.058,4.77e+10,4.27e+10,21.21088,1,1
"SVN",2014,2.061,3.048,4.96e+10,4.27e+10,-11.13098,1,1
"SVN",2015,2.063,2.318,4.27e+10,4.27e+10,-3.886688,1,1
"SVN",2016,2.066,1.808,4.40e+10,4.27e+10,.7346683,1,1
"SVN",2017,2.068,1.965,4.61e+10,4.27e+10,.5808402,1,1
"SVN",2018,2.07,1.995,4.82e+10,4.27e+10,2.046532,1,1
"SVN",2019,2.072,2.004,5.03e+10,4.27e+10,2.169566,1,1
"SVN",2020,2.075,1.979,5.30e+10,4.27e+10,2.004275,1,1
"SWE",2005,9.048,2.818,3.89e+11,4.84e+11,,1,0
"SWE",2006,9.113,4.688,4.20e+11,4.84e+11,2.212387,1,0
"SWE",2007,9.183,3.405,4.88e+11,4.84e+11,-.2568996,1,0
"SWE",2008,9.256,-.557,5.14e+11,4.84e+11,.7394865,1,0
"SWE",2009,9.341,-5.185,4.30e+11,4.84e+11,.5277649,1,0
"SWE",2010,9.416,5.989,4.88e+11,4.84e+11,1.354606,1,0
"SWE",2011,9.483,2.664,5.63e+11,4.84e+11,1.388899,1,0
"SWE",2012,9.556,-.286,5.44e+11,4.84e+11,2.159961,1,0
"SWE",2013,9.645,1.282,5.80e+11,4.84e+11,2.198277,1,0
"SWE",2014,9.747,2.278,5.71e+11,4.84e+11,1.779828,1,0
"SWE",2015,9.879,2.75,4.84e+11,4.84e+11,2.056935,1,0
"SWE",2016,10.027,2.951,4.99e+11,4.84e+11,2.415028,1,0
"SWE",2017,10.177,2.746,5.20e+11,4.84e+11,2.65599,1,0
"SWE",2018,10.297,2.453,5.41e+11,4.84e+11,2.128756,1,0
"SWE",2019,10.404,2.259,5.62e+11,4.84e+11,1.457884,1,0
"SWE",2020,10.51,2.141,5.86e+11,4.84e+11,1.325447,1,0
"SWZ",2005,1.105,4.835,3.18e+09,4.31e+09,,0,0
"SWZ",2006,1.118,4.45,3.23e+09,4.31e+09,1.042513,0,0
"SWZ",2007,1.02,3.98,3.39e+09,4.31e+09,15.42669,0,0
"SWZ",2008,1.031,4.281,3.27e+09,4.31e+09,13.43166,0,0
"SWZ",2009,1.043,1.857,3.59e+09,4.31e+09,1.189376,0,0
"SWZ",2010,1.054,1.403,4.54e+09,4.31e+09,-9.101933,0,0
"SWZ",2011,1.067,1.236,4.97e+09,4.31e+09,-17.36012,0,0
"SWZ",2012,1.08,3.027,4.91e+09,4.31e+09,10.15932,0,0
"SWZ",2013,1.093,2.949,4.57e+09,4.31e+09,14.98604,0,0
"SWZ",2014,1.106,2.45,4.42e+09,4.31e+09,13.97971,0,0
"SWZ",2015,1.119,1.91,4.31e+09,4.31e+09,.6166598,0,0
"SWZ",2016,1.132,.717,4.36e+09,4.31e+09,-7.60774,0,0
"SWZ",2017,1.147,.955,4.44e+09,4.31e+09,5.466931,0,0
"SWZ",2018,1.162,1.388,4.56e+09,4.31e+09,2.416959,0,0
"SWZ",2019,1.177,1.382,4.66e+09,4.31e+09,2.044899,0,0
"SWZ",2020,1.192,1.378,4.79e+09,4.31e+09,2.143956,0,0
"SYC",2005,.083,9.006,9.21e+08,1.37e+09,,0,0
"SYC",2006,.085,9.406,1.02e+09,1.37e+09,22.24673,0,0
"SYC",2007,.085,10.418,1.03e+09,1.37e+09,6.240334,0,0
"SYC",2008,.087,-2.141,9.68e+08,1.37e+09,-36.95501,0,0
"SYC",2009,.087,-1.107,8.45e+08,1.37e+09,17.66446,0,0
"SYC",2010,.09,5.945,9.72e+08,1.37e+09,14.05471,0,0
"SYC",2011,.091,7.895,1.07e+09,1.37e+09,8.360625,0,0
"SYC",2012,.092,6.614,1.14e+09,1.37e+09,10.71863,0,0
"SYC",2013,.093,6.048,1.41e+09,1.37e+09,4.605453,0,0
"SYC",2014,.094,3.316,1.42e+09,1.37e+09,-7.330689,0,0
"SYC",2015,.095,3.499,1.37e+09,1.37e+09,7.217826,0,0
"SYC",2016,.096,3.654,1.47e+09,1.37e+09,-3.150424,0,0
"SYC",2017,.097,3.583,1.55e+09,1.37e+09,1.171266,0,0
"SYC",2018,.098,3.502,1.64e+09,1.37e+09,-.3148683,0,0
"SYC",2019,.099,3.413,1.73e+09,1.37e+09,8.395238,0,0
"SYC",2020,.101,3.422,1.83e+09,1.37e+09,7.949007,0,0
"SYR",2005,19.121,6.215,2.89e+10,,,0,0
"SYR",2006,19.596,5.046,3.38e+10,,-1.82036,0,0
"SYR",2007,20.083,5.675,4.05e+10,,3.144582,0,0
"SYR",2008,20.581,4.477,5.26e+10,,-6.800711,0,0
"SYR",2009,21.092,5.912,5.39e+10,,23.52189,0,0
"SYR",2010,21.393,3.44,6.00e+10,,10.77385,0,0
"SYR",2011,,,,,,0,0
"SYR",2012,,,,,,0,0
"SYR",2013,,,,,,0,0
"SYR",2014,,,,,,0,0
"SYR",2015,,,,,,0,0
"SYR",2016,,,,,,0,0
"SYR",2017,,,,,,0,0
"SYR",2018,,,,,,0,0
"SYR",2019,,,,,,0,0
"SYR",2020,,,,,,0,0
"TCD",2005,9.035,7.935,6.66e+09,1.17e+10,,0,0
"TCD",2006,9.261,.648,7.43e+09,1.17e+10,21.75785,0,0
"TCD",2007,9.493,3.271,8.65e+09,1.17e+10,26.61738,0,0
"TCD",2008,9.73,3.053,1.04e+10,1.17e+10,13.46561,0,0
"TCD",2009,9.973,4.223,9.28e+09,1.17e+10,33.76234,0,0
"TCD",2010,10.223,13.544,1.07e+10,1.17e+10,14.48886,0,0
"TCD",2011,10.478,.083,1.22e+10,1.17e+10,-8.190303,0,0
"TCD",2012,10.74,8.882,1.24e+10,1.17e+10,16.44265,0,0
"TCD",2013,11.009,5.694,1.30e+10,1.17e+10,.9857374,0,0
"TCD",2014,11.284,6.893,1.39e+10,1.17e+10,3.104115,0,0
"TCD",2015,11.566,6.918,1.17e+10,1.17e+10,-14.67196,0,0
"TCD",2016,11.855,4.232,1.28e+10,1.17e+10,8.166699,0,0
"TCD",2017,12.185,8.133,1.47e+10,1.17e+10,7.148064,0,0
"TCD",2018,12.49,4.931,1.60e+10,1.17e+10,22.60602,0,0
"TCD",2019,12.802,5.157,1.74e+10,1.17e+10,14.84282,0,0
"TCD",2020,13.122,2.827,1.85e+10,1.17e+10,5.041001,0,0
"TGO",2005,5.408,1.266,2.12e+09,4.15e+09,,0,0
"TGO",2006,5.53,3.893,2.22e+09,4.15e+09,13.45104,0,0
"TGO",2007,5.835,2.071,2.53e+09,4.15e+09,-1.168449,0,0
"TGO",2008,5.987,2.415,3.17e+09,4.15e+09,-10.11012,0,0
"TGO",2009,6.144,3.5,3.17e+09,4.15e+09,22.95127,0,0
"TGO",2010,6.306,4.07,3.18e+09,4.15e+09,10.45316,0,0
"TGO",2011,6.472,4.791,3.76e+09,4.15e+09,10.65295,0,0
"TGO",2012,6.643,5.912,3.92e+09,4.15e+09,17.44671,0,0
"TGO",2013,6.818,5.4,4.35e+09,4.15e+09,1.96229,0,0
"TGO",2014,6.998,5,4.59e+09,4.15e+09,1.164246,0,0
"TGO",2015,7.182,5.4,4.15e+09,4.15e+09,14.51211,0,0
"TGO",2016,7.372,5.6,4.50e+09,4.15e+09,6.723322,0,0
"TGO",2017,7.566,5.6,4.92e+09,4.15e+09,5.130541,0,0
"TGO",2018,7.765,5.6,5.37e+09,4.15e+09,5.197892,0,0
"TGO",2019,7.97,5.5,5.84e+09,4.15e+09,5.186009,0,0
"TGO",2020,8.18,5.5,6.39e+09,4.15e+09,4.893373,0,0
"THA",2005,65.152,4.188,1.89e+11,3.74e+11,,0,0
"THA",2006,65.632,4.968,2.22e+11,3.74e+11,.8040277,0,0
"THA",2007,66.094,5.435,2.63e+11,3.74e+11,11.64478,0,0
"THA",2008,66.533,1.726,2.91e+11,3.74e+11,.808314,0,0
"THA",2009,66.953,-.738,2.82e+11,3.74e+11,9.220819,0,0
"THA",2010,67.341,7.507,3.41e+11,3.74e+11,9.446055,0,0
"THA",2011,67.638,.834,3.71e+11,3.74e+11,-.9892979,0,0
"THA",2012,67.956,7.323,3.97e+11,3.74e+11,7.121448,0,0
"THA",2013,68.297,2.809,4.20e+11,3.74e+11,6.046017,0,0
"THA",2014,68.657,.866,4.05e+11,3.74e+11,1.678241,0,0
"THA",2015,68.838,2.494,3.74e+11,3.74e+11,4.402573,0,0
"THA",2016,68.981,3.207,3.93e+11,3.74e+11,3.867192,0,0
"THA",2017,69.095,3.571,4.11e+11,3.74e+11,3.56615,0,0
"THA",2018,69.182,3.403,4.32e+11,3.74e+11,3.716219,0,0
"THA",2019,69.251,3.32,4.54e+11,3.74e+11,2.999959,0,0
"THA",2020,69.305,3.177,4.74e+11,3.74e+11,2.461341,0,0
"TJK",2005,6.92,6.7,2.31e+09,8.05e+09,,0,0
"TJK",2006,7.064,7,2.81e+09,8.05e+09,2.030029,0,0
"TJK",2007,7.216,7.8,3.71e+09,8.05e+09,37.72005,0,0
"TJK",2008,7.374,7.9,5.13e+09,8.05e+09,4.744768,0,0
"TJK",2009,7.53,3.9,4.98e+09,8.05e+09,9.49753,0,0
"TJK",2010,7.616,6.5,5.64e+09,8.05e+09,-2.818979,0,0
"TJK",2011,7.801,7.4,6.52e+09,8.05e+09,11.0606,0,0
"TJK",2012,7.964,7.5,7.59e+09,8.05e+09,-2.250383,0,0
"TJK",2013,8.132,7.4,8.51e+09,8.05e+09,21.26419,0,0
"TJK",2014,8.302,6.7,9.24e+09,8.05e+09,9.264661,0,0
"TJK",2015,8.477,3,8.05e+09,8.05e+09,2.040008,0,0
"TJK",2016,8.655,3.4,7.97e+09,8.05e+09,7.420686,0,0
"TJK",2017,8.836,4.1,8.59e+09,8.05e+09,3.54536,0,0
"TJK",2018,9.022,5,9.33e+09,8.05e+09,5.847903,0,0
"TJK",2019,9.211,5,1.02e+10,8.05e+09,5.773169,0,0
"TJK",2020,9.405,5,1.11e+10,8.05e+09,5.64073,0,0
"TKM",2005,5.024,13.04,1.72e+10,4.44e+10,,0,0
"TKM",2006,5.104,10.967,2.14e+10,4.44e+10,-15.66132,0,0
"TKM",2007,5.186,11.057,2.60e+10,4.44e+10,-.1485744,0,0
"TKM",2008,5.269,14.747,2.15e+10,4.44e+10,-7.240113,0,0
"TKM",2009,5.353,6.133,2.02e+10,4.44e+10,30.94647,0,0
"TKM",2010,5.439,9.16,2.21e+10,4.44e+10,14.52902,0,0
"TKM",2011,5.526,14.742,2.92e+10,4.44e+10,19.26451,0,0
"TKM",2012,5.614,11.051,3.52e+10,4.44e+10,11.3832,0,0
"TKM",2013,5.704,10.193,4.10e+10,4.44e+10,21.19285,0,0
"TKM",2014,5.796,10.322,4.79e+10,4.44e+10,5.659328,0,0
"TKM",2015,5.888,8.522,4.44e+10,4.44e+10,3.796037,0,0
"TKM",2016,5.982,8.869,5.13e+10,4.44e+10,1.853494,0,0
"TKM",2017,6.078,9.207,5.82e+10,4.44e+10,5.527657,0,0
"TKM",2018,6.175,8.63,6.55e+10,4.44e+10,5.35747,0,0
"TKM",2019,6.274,8.44,7.40e+10,4.44e+10,5.338689,0,0
"TKM",2020,6.375,8.186,8.40e+10,4.44e+10,4.512387,0,0
"TLS",2005,.97,6.239,1.85e+09,4.23e+09,,0,0
"TLS",2006,.989,-5.714,2.68e+09,4.23e+09,29.71837,0,0
"TLS",2007,1.01,11.448,2.90e+09,4.23e+09,109.558,0,0
"TLS",2008,1.034,14.199,4.43e+09,4.23e+09,64.28851,0,0
"TLS",2009,1.06,12.963,3.32e+09,4.23e+09,30.47647,0,0
"TLS",2010,1.089,9.368,4.07e+09,4.23e+09,-.8086759,0,0
"TLS",2011,1.12,9.529,5.79e+09,4.23e+09,15.10033,0,0
"TLS",2012,1.156,6.354,6.81e+09,4.23e+09,1.003983,0,0
"TLS",2013,1.193,2.757,5.60e+09,4.23e+09,-9.179411,0,0
"TLS",2014,1.231,4.5,4.97e+09,4.23e+09,27.02273,0,0
"TLS",2015,1.27,4.25,4.23e+09,4.23e+09,30.59794,0,0
"TLS",2016,1.309,5.002,3.94e+09,4.23e+09,15.22015,0,0
"TLS",2017,1.348,5.5,3.79e+09,4.23e+09,-7.983756,0,0
"TLS",2018,1.388,6,3.90e+09,4.23e+09,-1.925,0,0
"TLS",2019,1.43,6,3.89e+09,4.23e+09,-22.66239,0,0
"TLS",2020,1.473,6,3.52e+09,4.23e+09,-6.219389,0,0
"TON",2005,.101,.24,2.74e+08,4.44e+08,,0,0
"TON",2006,.102,-2.814,2.93e+08,4.44e+08,3.579997,0,0
"TON",2007,.102,-1.14,3.20e+08,4.44e+08,-4.008677,0,0
"TON",2008,.102,1.77,3.31e+08,4.44e+08,3.385739,0,0
"TON",2009,.102,2.641,3.40e+08,4.44e+08,12.40141,0,0
"TON",2010,.102,3.071,3.91e+08,4.44e+08,19.25263,0,0
"TON",2011,.101,1.276,4.37e+08,4.44e+08,2.354521,0,0
"TON",2012,.102,-1.069,4.55e+08,4.44e+08,-10.0121,0,0
"TON",2013,.102,-.298,4.42e+08,4.44e+08,-2.664934,0,0
"TON",2014,.102,2.315,4.37e+08,4.44e+08,10.48435,0,0
"TON",2015,.103,2.669,4.44e+08,4.44e+08,1.520849,0,0
"TON",2016,.103,2.411,4.74e+08,4.44e+08,-6.321865,0,0
"TON",2017,.103,1.966,5.06e+08,4.44e+08,1.748052,0,0
"TON",2018,.104,2.461,5.30e+08,4.44e+08,5.746027,0,0
"TON",2019,.105,2.67,5.56e+08,4.44e+08,2.548227,0,0
"TON",2020,.106,.674,5.77e+08,4.44e+08,-.0893453,0,0
"TTO",2005,1.297,6.209,1.60e+10,2.77e+10,,0,0
"TTO",2006,1.303,13.208,1.84e+10,2.77e+10,33.36061,0,0
"TTO",2007,1.31,4.754,2.16e+10,2.77e+10,-4.097944,0,0
"TTO",2008,1.316,3.39,2.79e+10,2.77e+10,5.906816,0,0
"TTO",2009,1.323,-4.391,1.92e+10,2.77e+10,45.3629,0,0
"TTO",2010,1.328,-.093,2.10e+10,2.77e+10,-16.79852,0,0
"TTO",2011,1.333,.007,2.44e+10,2.77e+10,-10.5663,0,0
"TTO",2012,1.337,1.366,2.46e+10,2.77e+10,3.510933,0,0
"TTO",2013,1.344,1.74,2.73e+10,2.77e+10,4.389148,0,0
"TTO",2014,1.351,.816,2.89e+10,2.77e+10,1.266162,0,0
"TTO",2015,1.358,1.006,2.77e+10,2.77e+10,5.255742,0,0
"TTO",2016,1.364,1.379,2.83e+10,2.77e+10,1.029323,0,0
"TTO",2017,1.371,1.502,3.00e+10,2.77e+10,.3893377,0,0
"TTO",2018,1.378,1.582,3.19e+10,2.77e+10,1.753904,0,0
"TTO",2019,1.385,1.658,3.39e+10,2.77e+10,1.812571,0,0
"TTO",2020,1.392,1.749,3.61e+10,2.77e+10,1.629566,0,0
"TUN",2005,10.029,4,3.23e+10,4.43e+10,,0,0
"TUN",2006,10.128,5.654,3.44e+10,4.43e+10,4.794268,0,0
"TUN",2007,10.225,6.253,3.89e+10,4.43e+10,8.440164,0,0
"TUN",2008,10.329,4.46,4.49e+10,4.43e+10,6.031372,0,0
"TUN",2009,10.44,3.114,4.36e+10,4.43e+10,6.925038,0,0
"TUN",2010,10.547,2.621,4.41e+10,4.43e+10,-4.409864,0,0
"TUN",2011,10.674,-1.919,4.60e+10,4.43e+10,14.52859,0,0
"TUN",2012,10.776,3.745,4.52e+10,4.43e+10,6.650823,0,0
"TUN",2013,10.887,2.257,4.70e+10,4.43e+10,5.805701,0,0
"TUN",2014,10.998,2.3,4.86e+10,4.43e+10,-3.48383,0,0
"TUN",2015,11.11,1,4.43e+10,4.43e+10,2.227283,0,0
"TUN",2016,11.224,3,4.46e+10,4.43e+10,-.8738451,0,0
"TUN",2017,11.338,4,4.56e+10,4.43e+10,1.893029,0,0
"TUN",2018,11.454,4.6,4.70e+10,4.43e+10,3.716248,0,0
"TUN",2019,11.571,5,5.02e+10,4.43e+10,1.719024,0,0
"TUN",2020,11.689,4.698,5.35e+10,4.43e+10,1.614358,0,0
"TUR",2005,68.435,8.402,4.83e+11,7.22e+11,,0,0
"TUR",2006,69.295,6.893,5.29e+11,7.22e+11,7.903631,0,0
"TUR",2007,70.158,4.669,6.46e+11,7.22e+11,5.135736,0,0
"TUR",2008,71.052,.659,7.31e+11,7.22e+11,3.265162,0,0
"TUR",2009,72.039,-4.826,6.14e+11,7.22e+11,6.369399,0,0
"TUR",2010,73.142,9.157,7.32e+11,7.22e+11,3.856003,0,0
"TUR",2011,74.224,8.773,7.75e+11,7.22e+11,4.379265,0,0
"TUR",2012,75.176,2.127,7.89e+11,7.22e+11,6.234199,0,0
"TUR",2013,76.055,4.193,8.23e+11,7.22e+11,9.270601,0,0
"TUR",2014,76.903,2.914,7.98e+11,7.22e+11,.0102436,0,0
"TUR",2015,77.738,3.044,7.22e+11,7.22e+11,.668428,0,0
"TUR",2016,78.559,2.882,7.21e+11,7.22e+11,2.634132,0,0
"TUR",2017,79.366,3.693,7.61e+11,7.22e+11,4.026757,0,0
"TUR",2018,80.159,3.485,8.05e+11,7.22e+11,3.817141,0,0
"TUR",2019,80.936,3.485,8.52e+11,7.22e+11,4.131693,0,0
"TUR",2020,81.699,3.485,9.06e+11,7.22e+11,4.264996,0,0
"TUV",2005,.01,-4.106,2.23e+07,3.44e+07,,0,0
"TUV",2006,.01,2.87,2.33e+07,3.44e+07,22.93979,0,0
"TUV",2007,.01,6.352,2.71e+07,3.44e+07,-6.128282,0,0
"TUV",2008,.01,7.982,3.05e+07,3.44e+07,3.034053,0,0
"TUV",2009,.01,-4.435,2.69e+07,3.44e+07,11.72985,0,0
"TUV",2010,.01,-2.735,3.08e+07,3.44e+07,-10.69953,0,0
"TUV",2011,.011,8.452,4.12e+07,3.44e+07,-10.2485,0,0
"TUV",2012,.011,.183,4.12e+07,3.44e+07,-4.163322,0,0
"TUV",2013,.011,1.292,3.93e+07,3.44e+07,8.441628,0,0
"TUV",2014,.011,2.236,3.83e+07,3.44e+07,9.586647,0,0
"TUV",2015,.011,3.487,3.44e+07,3.44e+07,51.11533,0,0
"TUV",2016,.011,3.957,3.51e+07,3.44e+07,-21.15549,0,0
"TUV",2017,.011,1.908,3.60e+07,3.44e+07,-4.304729,0,0
"TUV",2018,.011,1.97,3.69e+07,3.44e+07,-1.964753,0,0
"TUV",2019,.011,1.839,3.75e+07,3.44e+07,-1.807486,0,0
"TUV",2020,.011,1.638,3.86e+07,3.44e+07,.6461365,0,0
"TWN",2005,22.77,5.416,3.76e+11,5.19e+11,,1,0
"TWN",2006,22.877,5.623,3.89e+11,5.19e+11,-1.66505,1,0
"TWN",2007,22.958,6.517,4.08e+11,5.19e+11,4.129413,1,0
"TWN",2008,23.037,.704,4.17e+11,5.19e+11,4.628349,1,0
"TWN",2009,23.12,-1.567,3.92e+11,5.19e+11,12.3505,1,0
"TWN",2010,23.162,10.631,4.46e+11,5.19e+11,-1.30786,1,0
"TWN",2011,23.225,3.805,4.86e+11,5.19e+11,4.204503,1,0
"TWN",2012,23.316,2.064,4.96e+11,5.19e+11,1.947535,1,0
"TWN",2013,23.374,2.232,5.11e+11,5.19e+11,-1.445823,1,0
"TWN",2014,23.434,3.771,5.30e+11,5.19e+11,-1.912833,1,0
"TWN",2015,23.494,2.241,5.19e+11,5.19e+11,2.318052,1,0
"TWN",2016,23.555,2.609,5.40e+11,5.19e+11,1.210741,1,0
"TWN",2017,23.615,2.873,5.65e+11,5.19e+11,1.280406,1,0
"TWN",2018,23.676,3.062,5.91e+11,5.19e+11,2.194705,1,0
"TWN",2019,23.737,3.091,6.18e+11,5.19e+11,2.478704,1,0
"TWN",2020,23.798,3.162,6.51e+11,5.19e+11,2.545059,1,0
"TZA",2005,37.589,6.455,1.69e+10,4.62e+10,,0,0
"TZA",2006,38.638,4.661,1.86e+10,4.62e+10,.6920209,0,0
"TZA",2007,39.686,8.464,2.15e+10,4.62e+10,9.860099,0,0
"TZA",2008,40.735,5.567,2.74e+10,4.62e+10,7.896978,0,0
"TZA",2009,41.783,5.382,2.86e+10,4.62e+10,14.88142,0,0
"TZA",2010,42.832,6.359,3.11e+10,4.62e+10,6.765268,0,0
"TZA",2011,43.88,7.905,3.36e+10,4.62e+10,2.035913,0,0
"TZA",2012,44.929,5.141,3.91e+10,4.62e+10,8.641016,0,0
"TZA",2013,45.828,7.263,4.44e+10,4.62e+10,5.074337,0,0
"TZA",2014,46.744,6.965,4.81e+10,4.62e+10,-.5455824,0,0
