iso3,year,population,real_gdp_growth,totalGDP,totalGDP2015,real_spending_growth,advanced,euroarea
"KWT",2012,3.785,7.666,174083112960,123228618752,3.109525,0,0
"KWT",2013,3.89,.818,175836086272,123228618752,1.755482,0,0
"KWT",2014,3.999,.136,172628508672,123228618752,12.26924,0,0
"KWT",2015,4.11,1.174,123228618752,123228618752,29.63202,0,0
"KWT",2016,4.225,2.519,128551387136,123228618752,-1.28978,0,0
"KWT",2017,4.342,2.72,141764624384,123228618752,-1.548835,0,0
"KWT",2018,4.463,2.724,155515027456,123228618752,-.8300259,0,0
"KWT",2019,4.588,2.932,167567687680,123228618752,.9152058,0,0
"KWT",2020,4.716,2.939,178526715904,123228618752,2.234118,0,0
"LAO",2005,5.791,6.767,2717061888,12547411968,,0,0
"LAO",2006,5.896,8.645,3548136192,12547411968,1.285756,0,0
"LAO",2007,6.013,7.843,4216550144,12547411968,16.14492,0,0
"LAO",2008,6.139,7.785,5291621376,12547411968,1.933263,0,0
"LAO",2009,6.268,7.502,5582518784,12547411968,35.22741,0,0
"LAO",2010,6.396,8.131,6842114560,12547411968,25.16139,0,0
"LAO",2011,6.521,8.04,8061501440,12547411968,2.116819,0,0
"LAO",2012,6.646,7.898,9400514560,12547411968,7.33276,0,0
"LAO",2013,6.77,7.968,10788597760,12547411968,31.49359,0,0
"LAO",2014,6.898,7.424,11680273408,12547411968,4.919453,0,0
"LAO",2015,7.029,7.538,12547411968,12547411968,7.982383,0,0
"LAO",2016,7.163,7.955,13444248576,12547411968,8.623426,0,0
"LAO",2017,7.299,7.488,15019859968,12547411968,7.329405,0,0
"LAO",2018,7.438,7.206,17097857024,12547411968,7.910778,0,0
"LAO",2019,7.579,7.371,18842302464,12547411968,9.986919,0,0
"LAO",2020,7.723,7.357,20712577024,12547411968,6.944516,0,0
"LBN",2005,3.987,2.7,21286955008,54399111168,,0,0
"LBN",2006,4.08,1.6,21797959680,54399111168,16.88024,0,0
"LBN",2007,4.14,9.4,24578224128,54399111168,6.538295,0,0
"LBN",2008,4.186,9.1,28831899648,54399111168,6.380629,0,0
"LBN",2009,4.247,10.3,35140927488,54399111168,2.845998,0,0
"LBN",2010,4.341,8,38009143296,54399111168,-1.48631,0,0
"LBN",2011,4.383,.9,40077541376,54399111168,-1.735773,0,0
"LBN",2012,4.425,2.8,44101279744,54399111168,8.020266,0,0
"LBN",2013,4.467,2.5,47594250240,54399111168,-3.253162,0,0
"LBN",2014,4.51,2,50024652800,54399111168,-.7175858,0,0
"LBN",2015,4.554,2,54399111168,54399111168,6.792363,0,0
"LBN",2016,4.597,2.5,57023684608,54399111168,-.5332395,0,0
"LBN",2017,4.642,3,59417108480,54399111168,6.415241,0,0
"LBN",2018,4.686,3,62204731392,54399111168,5.349676,0,0
"LBN",2019,4.731,4,66121056256,54399111168,6.081519,0,0
"LBN",2020,4.777,4,70292299776,54399111168,4.536072,0,0
"LBR",2005,3.283,5.694,674997952,2015193472,,0,0
"LBR",2006,3.385,8.234,757007872,2015193472,-.9703133,0,0
"LBR",2007,3.431,12.723,941692864,2015193472,69.75594,0,0
"LBR",2008,3.477,5.967,1083683584,2015193472,99.71439,0,0
"LBR",2009,3.624,5.085,1141527424,2015193472,17.46791,0,0
"LBR",2010,3.778,6.088,1292019328,2015193472,4.162317,0,0
"LBR",2011,3.876,7.431,1540260352,2015193472,-4.101316,0,0
"LBR",2012,3.977,8.245,1745855232,2015193472,12.37572,0,0
"LBR",2013,4.081,8.659,1962152960,2015193472,18.38064,0,0
"LBR",2014,4.187,.691,2013385984,2015193472,-.9651839,0,0
"LBR",2015,4.296,.874,2015193472,2015193472,27.76014,0,0
"LBR",2016,4.399,5.625,2109179776,2015193472,1.647681,0,0
"LBR",2017,4.505,6.743,2282390784,2015193472,-2.777066,0,0
"LBR",2018,4.613,7.371,2498852864,2015193472,-2.055206,0,0
"LBR",2019,4.724,7.243,2733112832,2015193472,6.454998,0,0
"LBR",2020,4.838,7.632,2984315392,2015193472,2.694985,0,0
"LBY",2005,5.59,11.87,47334531072,29719500800,,0,0
"LBY",2006,5.69,6.5,54975528960,29719500800,14.19823,0,0
"LBY",2007,5.78,6.354,67690377216,29719500800,15.0403,0,0
"LBY",2008,5.88,2.666,87236435968,29719500800,24.38806,0,0
"LBY",2009,5.96,-.79,63068631040,29719500800,41.31187,0,0
"LBY",2010,6.041,5.023,74802503680,29719500800,-3.622628,0,0
"LBY",2011,5.923,-62.076,34705420288,29719500800,-60.91264,0,0
"LBY",2012,6.004,104.483,81916993536,29719500800,65.39888,0,0
"LBY",2013,6.086,-13.552,65521139712,29719500800,35.59416,0,0
"LBY",2014,6.168,-24.031,41145720832,29719500800,-8.080379,0,0
"LBY",2015,6.252,-6.092,29719500800,29719500800,11.62186,0,0
"LBY",2016,6.337,1.972,32378546176,29719500800,-12.05066,0,0
"LBY",2017,6.424,5.984,36583002112,29719500800,1.222814,0,0
"LBY",2018,6.511,8.499,41528975360,29719500800,1.102127,0,0
"LBY",2019,6.6,9.281,46748909568,29719500800,.098044,0,0
"LBY",2020,6.689,13.517,53802778624,29719500800,3.158388,0,0
"LCA",2005,.161,-.787,945557184,1438087040,,0,0
"LCA",2006,.162,8.223,1074330496,1438087040,1.19094,0,0
"LCA",2007,.163,.621,1173865472,1438087040,-11.64956,0,0
"LCA",2008,.164,2.793,1195936000,1438087040,6.699638,0,0
"LCA",2009,.165,-.454,1189093632,1438087040,8.492704,0,0
"LCA",2010,.166,-1.717,1251737984,1438087040,4.718192,0,0
"LCA",2011,.167,.702,1292113024,1438087040,7.095053,0,0
"LCA",2012,.168,-1.056,1312847872,1438087040,2.887307,0,0
"LCA",2013,.169,.139,1335669376,1438087040,-7.144806,0,0
"LCA",2014,.17,.456,1405246720,1438087040,-7.149968,0,0
"LCA",2015,.171,1.751,1438087040,1438087040,3.5988,0,0
"LCA",2016,.172,1.44,1497837568,1438087040,1.560501,0,0
"LCA",2017,.173,1.84,1563781632,1438087040,2.025448,0,0
"LCA",2018,.174,2.04,1629855872,1438087040,2.272456,0,0
"LCA",2019,.175,2.24,1699310208,1438087040,2.391178,0,0
"LCA",2020,.176,2.2,1762275712,1438087040,2.707934,0,0
"LKA",2005,19.619,6.242,24417787904,79522308096,,0,0
"LKA",2006,19.773,7.668,28274124800,79522308096,9.668227,0,0
"LKA",2007,19.928,6.797,32366600192,79522308096,3.421874,0,0
"LKA",2008,20.085,5.95,40720347136,79522308096,1.747714,0,0
"LKA",2009,20.242,3.539,42038808576,79522308096,13.95978,0,0
"LKA",2010,20.401,8.016,49551273984,79522308096,-.7328888,0,0
"LKA",2011,20.541,8.246,59158675456,79522308096,1.393556,0,0
"LKA",2012,20.658,6.341,59378241536,79522308096,-2.10324,0,0
"LKA",2013,20.822,7.3,67450953728,79522308096,-.5505283,0,0
"LKA",2014,20.964,7.4,74923008000,79522308096,4.213001,0,0
"LKA",2015,21.107,6.5,79522308096,79522308096,12.53144,0,0
"LKA",2016,21.252,6.5,86303924224,79522308096,8.625184,0,0
"LKA",2017,21.397,6.5,94211014656,79522308096,6.912483,0,0
"LKA",2018,21.543,6.5,102842597376,79522308096,7.515509,0,0
"LKA",2019,21.69,6.5,112265011200,79522308096,7.336757,0,0
"LKA",2020,21.838,6.5,122550681600,79522308096,7.07995,0,0
"LSO",2005,1.884,3.112,1406528512,2035901312,,0,0
"LSO",2006,1.873,4.417,1487373696,2035901312,9.928915,0,0
"LSO",2007,1.877,4.993,1675742464,2035901312,4.640354,0,0
"LSO",2008,1.882,5.115,1661032448,2035901312,17.83477,0,0
"LSO",2009,1.887,4.519,1734768128,2035901312,25.46208,0,0
"LSO",2010,1.892,6.878,2250428160,2035901312,-10.9151,0,0
"LSO",2011,1.896,4.52,2537648128,2035901312,16.734,0,0
"LSO",2012,1.901,5.282,2409361664,2035901312,3.121336,0,0
"LSO",2013,1.906,3.576,2277145856,2035901312,6.017788,0,0
"LSO",2014,1.911,3.448,2219928320,2035901312,-1.447968,0,0
"LSO",2015,1.916,2.609,2035901312,2035901312,8.474586,0,0
"LSO",2016,1.92,2.931,2095994880,2035901312,-.5183174,0,0
"LSO",2017,1.925,4.539,2234899968,2035901312,.8670061,0,0
"LSO",2018,1.93,5.467,2407916288,2035901312,5.447592,0,0
"LSO",2019,1.935,3.607,2538019584,2035901312,3.51576,0,0
"LSO",2020,1.94,3.564,2682026752,2035901312,3.302325,0,0
"LTU",2005,3.323,7.791,26186313728,41780162560,,0,0
"LTU",2006,3.27,7.406,30236049408,41780162560,8.401326,0,0
"LTU",2007,3.231,11.087,39783931904,41780162560,13.43634,0,0
"LTU",2008,3.198,2.628,48297291776,41780162560,10.34389,0,0
"LTU",2009,3.163,-14.814,37534171136,41780162560,.3924314,0,0
"LTU",2010,3.097,1.619,37162151936,41780162560,-3.972016,0,0
"LTU",2011,3.028,6.115,43523604480,41780162560,6.872835,0,0
"LTU",2012,2.988,3.838,42846208000,41780162560,-11.88465,0,0
"LTU",2013,2.958,3.257,46422564864,41780162560,1.692493,0,0
"LTU",2014,2.932,2.95,48281620480,41780162560,1.203644,0,0
"LTU",2015,2.918,1.766,41780162560,41780162560,1.68583,0,0
"LTU",2016,2.903,2.628,44607406080,41780162560,1.571755,0,0
"LTU",2017,2.889,3.022,48048193536,41780162560,2.141591,0,0
"LTU",2018,2.875,3.314,50504007680,41780162560,4.558825,0,0
"LTU",2019,2.861,3.45,53275377664,41780162560,4.590744,0,0
"LTU",2020,2.846,3.588,56794882048,41780162560,3.95264,0,0
"LUX",2005,.461,3.216,37022183424,57887903744,,1,1
"LUX",2006,.469,5.11,41941393408,57887903744,-2.522838,1,1
"LUX",2007,.476,8.396,50371624960,57887903744,2.411881,1,1
"LUX",2008,.484,-.843,55429132288,57887903744,4.446187,1,1
"LUX",2009,.494,-5.378,50565435392,57887903744,7.999566,1,1
"LUX",2010,.502,5.678,52435701760,57887903744,3.198336,1,1
"LUX",2011,.512,2.601,58708410368,57887903744,-.4111849,1,1
"LUX",2012,.525,-.719,56012050432,57887903744,2.167394,1,1
"LUX",2013,.537,4.43,61513932800,57887903744,1.669486,1,1
"LUX",2014,.55,5.589,65718362112,57887903744,4.044005,1,1
"LUX",2015,.561,4.388,57887903744,57887903744,3.941275,1,1
"LUX",2016,.574,3.374,61262381056,57887903744,2.679864,1,1
"LUX",2017,.587,3.185,65193857024,57887903744,2.904001,1,1
"LUX",2018,.6,3.034,69345026048,57887903744,3.123623,1,1
"LUX",2019,.613,3.034,73610027008,57887903744,3.050848,1,1
"LUX",2020,.627,3.034,78826749952,57887903744,3.098988,1,1
"LVA",2005,2.25,10.172,16959826944,27815139328,,1,1
"LVA",2006,2.228,11.621,21436997632,27815139328,9.765357,1,1
"LVA",2007,2.209,9.793,30872657920,27815139328,7.41812,1,1
"LVA",2008,2.192,-3.175,35837435904,27815139328,6.629073,1,1
"LVA",2009,2.163,-14.186,26333472768,27815139328,.1327159,1,1
"LVA",2010,2.121,-2.874,24118040576,27815139328,-3.223217,1,1
"LVA",2011,2.075,4.997,28493901824,27815139328,-4.249737,1,1
"LVA",2012,2.045,4.834,28345997312,27815139328,.0804541,1,1
"LVA",2013,2.039,4.226,30842900480,27815139328,3.254664,1,1
"LVA",2014,2.033,2.362,31978457088,27815139328,3.743913,1,1
"LVA",2015,2.026,2.16,27815139328,27815139328,.4420276,1,1
"LVA",2016,2.02,3.324,29282224128,27815139328,-1.12168,1,1
"LVA",2017,2.014,3.732,31411126272,27815139328,2.331578,1,1
"LVA",2018,2.008,3.887,33691340800,27815139328,2.755342,1,1
"LVA",2019,2.002,3.936,35998765056,27815139328,2.859465,1,1
"LVA",2020,1.996,4.012,38829330432,27815139328,2.272112,1,1
"MAR",2005,30.172,3.292,62342955008,103075430400,,0,0
"MAR",2006,30.506,7.575,68640972800,103075430400,-2.406892,0,0
"MAR",2007,30.841,3.532,79041224704,103075430400,5.328719,0,0
"MAR",2008,31.177,5.923,92506963968,103075430400,13.2367,0,0
"MAR",2009,31.514,4.244,92897312768,103075430400,3.693409,0,0
"MAR",2010,31.851,3.816,93217210368,103075430400,6.045043,0,0
"MAR",2011,32.187,5.246,101370798080,103075430400,14.48784,0,0
"MAR",2012,32.522,3.01,98265808896,103075430400,7.55891,0,0
"MAR",2013,32.853,4.725,107235213312,103075430400,-2.379355,0,0
"MAR",2014,33.179,2.417,110008557568,103075430400,2.699858,0,0
"MAR",2015,33.503,4.868,103075430400,103075430400,-4.524993,0,0
"MAR",2016,33.827,3.663,109911736320,103075430400,3.701301,0,0
"MAR",2017,34.15,4.788,117550956544,103075430400,4.474282,0,0
"MAR",2018,34.473,5.024,126147362816,103075430400,3.976035,0,0
"MAR",2019,34.793,5.236,135993696256,103075430400,4.608381,0,0
"MAR",2020,35.112,5.412,146854051840,103075430400,5.057326,0,0
"MDA",2005,3.6,7.501,2988000000,6188435456,,0,0
"MDA",2006,3.59,4.785,3408539904,6188435456,13.69042,0,0
"MDA",2007,3.581,2.998,4401016832,6188435456,9.142051,0,0
"MDA",2008,3.573,7.838,6055291904,6188435456,5.298477,0,0
"MDA",2009,3.568,-5.99,5438477824,6188435456,2.379269,0,0
"MDA",2010,3.564,7.094,5813896192,6188435456,-3.457457,0,0
"MDA",2011,3.56,6.816,7016870400,6188435456,2.066794,0,0
"MDA",2012,3.56,-.733,7284322304,6188435456,2.098675,0,0
"MDA",2013,3.559,9.4,7983819264,6188435456,4.986909,0,0
"MDA",2014,3.558,4.6,7963227648,6188435456,8.011771,0,0
"MDA",2015,3.556,-1,6188435456,6188435456,-.5468438,0,0
"MDA",2016,3.554,1.5,6498510336,6188435456,-2.516003,0,0
"MDA",2017,3.552,3,7009094144,6188435456,1.1414,0,0
"MDA",2018,3.55,3.5,7566377472,6188435456,2.640779,0,0
"MDA",2019,3.548,4,8233850880,6188435456,2.988449,0,0
"MDA",2020,3.546,4,8996499456,6188435456,3.622141,0,0
"MDG",2005,18.29,4.756,5039187456,9513545728,,0,0
"MDG",2006,18.826,5.399,5515848704,9513545728,5.797845,0,0
"MDG",2007,19.371,6.42,7342906880,9513545728,-7.218087,0,0
"MDG",2008,19.927,7.207,9413096448,9513545728,2.762757,0,0
"MDG",2009,20.496,-4.726,8550500864,9513545728,-25.12336,0,0
"MDG",2010,21.08,.263,8730134528,9513545728,.0762753,0,0
"MDG",2011,21.679,1.455,9892713472,9513545728,1.584832,0,0
"MDG",2012,22.294,3.027,9919781888,9513545728,-1.506098,0,0
"MDG",2013,22.925,2.264,10601689088,9513545728,13.24008,0,0
"MDG",2014,23.572,3.316,10673519616,9513545728,2.24962,0,0
"MDG",2015,24.235,3.401,9513545728,9513545728,17.15793,0,0
"MDG",2016,24.915,4.602,9169891328,9513545728,-3.560615,0,0
"MDG",2017,25.612,4.504,9750385664,9513545728,9.247195,0,0
"MDG",2018,26.325,4.503,10404745216,9513545728,6.199259,0,0
"MDG",2019,27.054,4.5,11130042368,9513545728,6.549533,0,0
"MDG",2020,27.798,5,11890233344,9513545728,6.638152,0,0
"MDV",2005,.294,-8.022,1120774784,3032381184,,0,0
"MDV",2006,.299,19.577,1474856064,3032381184,11.00077,0,0
"MDV",2007,.305,10.845,1746749312,3032381184,10.59236,0,0
"MDV",2008,.31,13.318,2120680832,3032381184,16.09052,0,0
"MDV",2009,.315,-1.754,2167908352,3032381184,3.410655,0,0
"MDV",2010,.32,6.592,2332076032,3032381184,-2.276986,0,0
"MDV",2011,.325,6.64,2328632064,3032381184,-1.823782,0,0
"MDV",2012,.331,1.625,2534556416,3032381184,1.673877,0,0
"MDV",2013,.336,-4.77,2695766528,3032381184,1.884967,0,0
"MDV",2014,.342,6.141,2884055296,3032381184,28.33006,0,0
"MDV",2015,.348,2.909,3032381184,3032381184,2.551249,0,0
"MDV",2016,.354,3.067,3230957312,3032381184,3.181586,0,0
"MDV",2017,.36,3.977,3486668288,3032381184,4.822532,0,0
"MDV",2018,.366,4.367,3772005632,3032381184,3.346593,0,0
"MDV",2019,.372,4.582,4088411392,3032381184,3.678697,0,0
"MDV",2020,.378,4.693,4433757696,3032381184,2.007459,0,0
"MEX",2005,107.156,3.033,866348236800,1161480503296,,0,0
"MEX",2006,108.417,5.001,966870695936,1161480503296,8.474133,0,0
"MEX",2007,109.796,3.148,1043475464192,1161480503296,5.50468,0,0
"MEX",2008,111.304,1.4,1101269565440,1161480503296,12.11007,0,0
"MEX",2009,112.849,-4.7,894948671488,1161480503296,4.164412,0,0
"MEX",2010,114.292,5.11,1051131314176,1161480503296,-.5543405,0,0
"MEX",2011,115.685,4.045,1171186647040,1161480503296,5.414888,0,0
"MEX",2012,117.055,4.018,1186601893888,1161480503296,6.31309,0,0
"MEX",2013,118.397,1.387,1261857931264,1161480503296,2.661119,0,0
"MEX",2014,119.715,2.141,1291062083584,1161480503296,2.316715,0,0
"MEX",2015,121.087,2.312,1161480503296,1161480503296,2.287035,0,0
"MEX",2016,122.475,2.803,1187049766912,1161480503296,-.8722877,0,0
"MEX",2017,123.879,3.128,1251250405376,1161480503296,2.16695,0,0
"MEX",2018,125.299,3.223,1322910875648,1161480503296,1.91901,0,0
"MEX",2019,126.736,3.308,1404927475712,1161480503296,3.78467,0,0
"MEX",2020,128.188,3.335,1495652368384,1161480503296,4.18865,0,0
"MHL",2005,.051,2.632,137243952,194000288,,0,0
"MHL",2006,.051,1.923,142277712,194000288,-27.09709,0,0
"MHL",2007,.052,3.775,150630736,194000288,14.00433,0,0
"MHL",2008,.052,-2.034,151398000,194000288,-10.46113,0,0
"MHL",2009,.052,-1.656,151306224,194000288,-.1728946,0,0
"MHL",2010,.053,6.144,164163152,194000288,-1.49783,0,0
"MHL",2011,.053,.024,172442608,194000288,-4.206408,0,0
"MHL",2012,.053,4.721,183130368,194000288,-1.755089,0,0
"MHL",2013,.054,2.989,192869152,194000288,5.468544,0,0
"MHL",2014,.054,.507,191081536,194000288,3.764669,0,0
"MHL",2015,.055,1.695,194000288,194000288,13.67579,0,0
"MHL",2016,.056,2.237,200130896,194000288,4.283412,0,0
"MHL",2017,.057,1.787,207724128,194000288,-.1947761,0,0
"MHL",2018,.058,1.77,215259744,194000288,-2.412353,0,0
"MHL",2019,.059,1.637,222567824,194000288,-.02992,0,0
"MHL",2020,.06,1.627,230034000,194000288,.7086815,0,0
"MKD",2005,2.037,4.724,6257454080,10089755648,,0,0
"MKD",2006,2.042,5.137,6860319744,10089755648,1.779105,0,0
"MKD",2007,2.045,6.473,8336025088,10089755648,6.458306,0,0
"MKD",2008,2.049,5.472,9913365504,10089755648,13.22933,0,0
"MKD",2009,2.053,-.359,9400876032,10089755648,-.9475055,0,0
"MKD",2010,2.057,3.359,9413301248,10089755648,.1203664,0,0
"MKD",2011,2.06,2.34,10660281344,10089755648,.2787478,0,0
"MKD",2012,2.062,-.456,9749686272,10089755648,3.922127,0,0
"MKD",2013,2.066,2.665,10774989824,10089755648,-1.767959,0,0
"MKD",2014,2.069,3.768,11340190720,10089755648,3.772339,0,0
"MKD",2015,2.073,3.2,10089755648,10089755648,7.274749,0,0
"MKD",2016,2.076,3.2,10562694144,10089755648,2.847064,0,0
"MKD",2017,2.08,3.3,11189486592,10089755648,1.40427,0,0
"MKD",2018,2.083,3.4,11900246016,10089755648,3.400043,0,0
"MKD",2019,2.087,3.6,12712470528,10089755648,3.599403,0,0
"MKD",2020,2.09,3.8,13697249280,10089755648,3.800032,0,0
"MLI",2005,11.941,6.135,5495713792,10953922560,,0,0
"MLI",2006,12.326,5.252,6128561152,10953922560,6.305807,0,0
"MLI",2007,12.726,4.298,7155880960,10953922560,2.725781,0,0
"MLI",2008,13.138,4.979,8778574848,10953922560,-9.293479,0,0
"MLI",2009,13.559,4.457,8987555840,10953922560,27.9829,0,0
"MLI",2010,13.986,5.819,9439864832,10953922560,-6.305935,0,0
"MLI",2011,14.417,2.733,10686226432,10953922560,11.82336,0,0
"MLI",2012,14.854,.024,10441916416,10953922560,-25.89596,0,0
"MLI",2013,15.302,1.694,11115357184,10953922560,29.28441,0,0
"MLI",2014,15.791,7.224,12094073856,10953922560,8.325718,0,0
"MLI",2015,16.295,4.974,10953922560,10953922560,17.00207,0,0
"MLI",2016,16.817,5.046,11882572800,10953922560,3.116316,0,0
"MLI",2017,17.355,4.989,12912553984,10953922560,4.537531,0,0
"MLI",2018,17.91,4.495,13966397440,10953922560,4.312251,0,0
"MLI",2019,18.483,4.534,15036955648,10953922560,6.066809,0,0
"MLI",2020,19.074,4.523,16130138112,10953922560,5.358829,0,0
"MLT",2005,.403,3.905,6407040512,9197543424,,1,1
"MLT",2006,.405,1.945,6785751552,9197543424,2.220397,1,1
"MLT",2007,.406,3.854,7951361024,9197543424,1.035928,1,1
"MLT",2008,.408,3.263,9023378432,9197543424,6.796706,1,1
"MLT",2009,.411,-2.477,8551397888,9197543424,-4.054111,1,1
"MLT",2010,.414,3.548,8756275200,9197543424,1.488211,1,1
"MLT",2011,.415,2.1,9604543488,9197543424,1.655064,1,1
"MLT",2012,.418,2.471,9270121472,9197543424,6.657755,1,1
"MLT",2013,.421,2.356,9963539456,9197543424,2.619889,1,1
"MLT",2014,.425,3.503,10504430592,9197543424,7.087285,1,1
"MLT",2015,.427,3.443,9197543424,9197543424,5.187629,1,1
"MLT",2016,.428,3.471,9722740736,9197543424,-.5495066,1,1
"MLT",2017,.429,2.955,10338051072,9197543424,.1066962,1,1
"MLT",2018,.431,2.843,11009471488,9197543424,1.207854,1,1
"MLT",2019,.431,2.697,11645734912,9197543424,2.103593,1,1
"MLT",2020,.432,2.578,12424767488,9197543424,2.297709,1,1
"MMR",2005,48.033,13.569,13833167872,65775775744,,0,0
"MMR",2006,48.338,13.076,16736065536,65775775744,27.26687,0,0
"MMR",2007,48.653,11.991,23290822656,65775775744,5.993539,0,0
"MMR",2008,48.983,3.6,34550063104,65775775744,-6.203597,0,0
"MMR",2009,49.334,5.144,38064386048,65775775744,17.006,0,0
"MMR",2010,49.708,5.345,49627672576,65775775744,13.71861,0,0
"MMR",2011,50.11,5.591,56002084864,65775775744,4.341422,0,0
"MMR",2012,50.537,7.333,55608692736,65775775744,61.29811,0,0
"MMR",2013,50.979,8.428,56698535936,65775775744,8.660192,0,0
"MMR",2014,51.419,8.465,63134666752,65775775744,26.55036,0,0
"MMR",2015,51.846,8.499,65775775744,65775775744,-5.143792,0,0
"MMR",2016,52.254,8.397,71275552768,65775775744,6.825613,0,0
"MMR",2017,52.645,8.339,79046516736,65775775744,8.741565,0,0
"MMR",2018,53.019,7.952,87473184768,65775775744,10.56218,0,0
"MMR",2019,53.378,7.673,96408141824,65775775744,9.420857,0,0
"MMR",2020,53.722,7.7,106221289472,65775775744,8.634107,0,0
"MNE",2005,.616,4.2,2262824192,3982873088,,0,0
"MNE",2006,.616,8.6,2699725312,3982873088,18.85348,0,0
"MNE",2007,.616,10.7,3674689536,3982873088,13.55758,0,0
"MNE",2008,.617,6.9,4541385728,3982873088,28.74809,0,0
"MNE",2009,.618,-5.7,4149905920,3982873088,-12.62219,0,0
"MNE",2010,.619,2.464,4115640064,3982873088,-1.730848,0,0
"MNE",2011,.621,3.228,4503244800,3982873088,-3.017325,0,0
"MNE",2012,.622,-2.546,4049673984,3982873088,3.684381,0,0
"MNE",2013,.623,3.338,4419168256,3982873088,5.319844,0,0
"MNE",2014,.624,1.494,4549939200,3982873088,-1.595202,0,0
"MNE",2015,.625,3.237,3982873088,3982873088,18.80762,0,0
"MNE",2016,.627,4.927,4253026304,3982873088,3.459125,0,0
"MNE",2017,.628,2.783,4484831232,3982873088,.1316462,0,0
"MNE",2018,.629,2.876,4734523904,3982873088,-8.622054,0,0
"MNE",2019,.63,1.606,4927812096,3982873088,-1.857986,0,0
"MNE",2020,.631,3.306,5252205568,3982873088,3.076535,0,0
"MNG",2005,2.548,6.507,2929797376,12407706624,,0,0
"MNG",2006,2.579,8.163,4084333824,12407706624,9.589452,0,0
"MNG",2007,2.615,8.757,5370184704,12407706624,37.97537,0,0
"MNG",2008,2.659,7.819,8082657792,12407706624,1.0803,0,0
"MNG",2009,2.71,-2.069,5977157120,12407706624,2.035338,0,0
"MNG",2010,2.755,7.313,7185891328,12407706624,24.61018,0,0
"MNG",2011,2.786,17.291,10408677376,12407706624,40.90244,0,0
"MNG",2012,2.84,12.32,12294286336,12407706624,15.20589,0,0
"MNG",2013,2.882,11.649,12581054464,12407706624,15.06956,0,0
"MNG",2014,2.925,7.763,12035041280,12407706624,4.35785,0,0
"MNG",2015,2.969,3.458,12407706624,12407706624,-9.846647,0,0
"MNG",2016,3.014,3.599,12960709632,12407706624,-1.399,0,0
"MNG",2017,3.059,3.669,13698504704,12407706624,-.2105392,0,0
"MNG",2018,3.105,6.204,14820211712,12407706624,2.776184,0,0
"MNG",2019,3.152,6.569,16071278592,12407706624,3.19422,0,0
"MNG",2020,3.199,9.147,17872140288,12407706624,10.20524,0,0
"MOZ",2005,21.01,7.737,7594947072,16984691712,,0,0
"MOZ",2006,21.587,9.1,8303741952,16984691712,29.01591,0,0
"MOZ",2007,22.171,7.444,9290558464,16984691712,12.72677,0,0
"MOZ",2008,22.763,5.776,11084397568,16984691712,7.261775,0,0
"MOZ",2009,23.361,6.477,11051855872,16984691712,25.35221,0,0
"MOZ",2010,23.967,7.117,10468282368,16984691712,9.359746,0,0
"MOZ",2011,24.581,7.436,13244783616,16984691712,14.28083,0,0
"MOZ",2012,25.203,7.078,14867048448,16984691712,5.328968,0,0
"MOZ",2013,25.834,7.444,15622258688,16984691712,19.50034,0,0
"MOZ",2014,26.491,7.373,16684137472,16984691712,32.83169,0,0
"MOZ",2015,27.122,7,16984691712,16984691712,-8.462435,0,0
"MOZ",2016,27.808,8.2,19043028992,16984691712,.3785382,0,0
"MOZ",2017,28.494,7.9,21243957248,16984691712,7.81194,0,0
"MOZ",2018,29.181,8,23735592960,16984691712,7.590798,0,0
"MOZ",2019,29.867,7.9,26495195136,16984691712,3.082819,0,0
"MOZ",2020,30.553,17.559,32223057920,16984691712,12.99392,0,0
"MRT",2005,3.047,8.969,2183678208,4677468672,,0,0
"MRT",2006,2.953,18.869,3109683200,4677468672,1.549019,0,0
"MRT",2007,3.036,2.818,3342471936,4677468672,6.880842,0,0
"MRT",2008,3.119,1.08,3977978880,4677468672,1.630772,0,0
"MRT",2009,3.202,-1.042,3670241280,4677468672,-8.255238,0,0
"MRT",2010,3.285,4.774,4343900160,4677468672,-.7431066,0,0
"MRT",2011,3.369,4.385,5135663104,4677468672,4.466619,0,0
"MRT",2012,3.454,5.969,4840518656,4677468672,40.93153,0,0
"MRT",2013,3.537,5.469,5162293760,4677468672,.6677199,0,0
"MRT",2014,3.621,6.882,5080136192,4677468672,17.00155,0,0
"MRT",2015,3.706,4.132,4677468672,4677468672,3.668697,0,0
"MRT",2016,3.794,6.378,4794830848,4677468672,7.344131,0,0
"MRT",2017,3.881,5.275,5137749504,4677468672,2.834458,0,0
"MRT",2018,3.97,4.388,5514206720,4677468672,2.334266,0,0
"MRT",2019,4.058,4.935,5924554240,4677468672,3.105356,0,0
"MRT",2020,4.147,4.025,6290791424,4677468672,1.772691,0,0
"MUS",2005,1.228,1.453,6249531392,11565809664,,0,0
"MUS",2006,1.234,4.514,6257558528,11565809664,.5964028,0,0
"MUS",2007,1.24,5.891,8403803648,11565809664,3.043702,0,0
"MUS",2008,1.244,5.511,8546302464,11565809664,10.21144,0,0
"MUS",2009,1.247,3.049,9635280896,11565809664,13.86101,0,0
"MUS",2010,1.25,4.1,9792037888,11565809664,-.8488876,0,0
"MUS",2011,1.252,3.886,11031554048,11565809664,2.015702,0,0
"MUS",2012,1.256,3.229,11218956288,11565809664,-2.352762,0,0
"MUS",2013,1.259,3.186,11930936320,11565809664,10.09913,0,0
