day,year,sseclose,sp500close,see_return,sp500_return,120-day correlation between Shanghai Composite Index and S&P500 returns,,,
2009-05-13,2009,2663.77002,883.9199829,0.017416783,-0.026894912,0.114254812,0.13081546,,
2009-05-14,2009,2639.889893,893.0700073,-0.008964785,0.010351643,0.112846477,0.104684136,,
2009-05-15,2009,2645.26001,882.8800049,0.00203422,-0.011410083,0.112031151,0.092547063,,
2009-05-18,2009,2652.780029,909.710022,0.002842828,0.030389201,0.111707004,0.095175706,,
2009-05-19,2009,2676.679932,908.1300049,0.00900938,-0.001736836,0.116912071,0.088883429,,
2009-05-20,2009,2651.409912,903.4699707,-0.009440808,-0.005131462,0.14255675,0.120627402,,
2009-05-21,2009,2610.620117,888.3300171,-0.015384191,-0.016757561,0.152943698,0.218657616,,
2009-05-22,2009,2597.600098,887,-0.004987328,-0.001497211,0.137512245,0.18309458,,
2009-05-25,2009,2610.01001,,0.004777453,,0.148741523,0.18309458,,
2009-05-26,2009,2588.570068,910.3300171,-0.008214505,0.026302161,0.13934108,0.151000716,,
2009-05-27,2009,2632.929932,893.0599976,0.017136822,-0.018971164,0.109430969,0.115064675,,
2009-05-28,2009,2632.929932,906.8300171,0,0.015418919,0.0975229,0.109286087,,
2009-05-29,2009,2632.929932,919.1400146,0,0.013574758,0.092994288,0.111282637,,
2009-06-01,2009,2721.280029,942.8699951,0.033555809,0.02581759,0.094757942,0.196482405,,
2009-06-02,2009,2724.300049,944.7399902,0.001109779,0.001983301,0.102123718,0.354444769,,
2009-06-03,2009,2778.590088,931.7600098,0.01992807,-0.01373921,0.097191983,0.333296331,,
2009-06-04,2009,2767.23999,942.460022,-0.00408484,0.011483657,0.09428355,0.299317276,,
2009-06-05,2009,2753.889893,940.0900269,-0.004824337,-0.00251469,0.094452827,0.308196772,,
2009-06-08,2009,2768.340088,939.1400146,0.005247194,-0.001010554,0.103270193,0.335214779,,
2009-06-09,2009,2787.889893,942.4299927,0.007061923,0.003503182,0.103587755,0.307588867,,
2009-06-10,2009,2816.25,939.1500244,0.010172606,-0.003480331,0.096400438,0.295530054,,
2009-06-11,2009,2797.320068,944.8900146,-0.00672168,0.006111899,0.087151166,0.232936614,,
2009-06-12,2009,2743.76001,946.210022,-0.019146917,0.001396996,0.089051326,0.225648695,,
2009-06-15,2009,2789.550049,923.7199707,0.016688792,-0.023768561,0.080783703,0.159913837,,
2009-06-16,2009,2776.02002,911.9699707,-0.004850255,-0.012720305,0.083187941,0.02487076,,
2009-06-17,2009,2810.120117,910.710022,0.012283809,-0.001381568,0.082413701,0.021753704,,
2009-06-18,2009,2853.899902,918.3699951,0.015579329,0.00841099,0.091664526,0.019315741,,
2009-06-19,2009,2880.48999,921.2299805,0.009317106,0.003114197,0.095290366,0.019244632,,
2009-06-22,2009,2896.300049,893.039978,0.00548867,-0.030600397,0.092967286,-0.026877698,,
2009-06-23,2009,2892.699951,895.0999756,-0.001242999,0.002306725,0.092704925,-0.117580441,,
2009-06-24,2009,2922.300049,900.9400024,0.010232689,0.006524441,0.089941415,-0.107963003,,
2009-06-25,2009,2925.050049,920.2600098,0.00094104,0.021444278,0.082790809,-0.042598543,,
2009-06-26,2009,2928.209961,918.9000244,0.001080293,-0.001477827,0.085616365,-0.018729873,,
2009-06-29,2009,2975.310059,927.2299805,0.016084945,0.009065138,0.093731894,-0.002422029,,
2009-06-30,2009,2959.360107,919.3200073,-0.00536077,-0.008530756,0.092867138,0.022561478,,
2009-07-01,2009,3008.149902,923.3300171,0.016486604,0.00436193,0.094969936,0.03560543,,
2009-07-02,2009,3060.25,896.4199829,0.017319648,-0.029144546,0.111892635,-0.060715789,,
2009-07-03,2009,3088.370117,,0.00918883,,0.112104318,-0.14246591,,
2009-07-06,2009,3124.669922,898.7199707,0.011753709,0.002565748,0.11045662,-0.145963178,,
2009-07-07,2009,3089.449951,881.0300293,-0.011271581,-0.019683486,0.116577082,-0.065185674,,
2009-07-08,2009,3080.77002,879.5599976,-0.002809539,-0.001668538,0.120489349,0.014726536,,
2009-07-09,2009,3123.030029,882.6799927,0.013717353,0.003547223,0.131294719,0.073406312,,
2009-07-10,2009,3113.929932,879.1300049,-0.002913868,-0.004021829,0.134863126,0.102331563,,
2009-07-13,2009,3080.560059,901.0499878,-0.010716321,0.024933722,0.126997006,0.020714666,,
2009-07-14,2009,3145.159912,905.8400269,0.020970166,0.005316064,0.128660004,-0.1480547,,
2009-07-15,2009,3188.550049,932.6799927,0.013795844,0.029629918,0.135405927,-0.067785783,,
2009-07-16,2009,3183.73999,940.7399902,-0.001508541,0.008641761,0.138527217,-0.032361606,,
2009-07-17,2009,3189.73999,940.3800049,0.001884576,-0.000382662,0.137224384,-0.00898568,,
2009-07-20,2009,3266.919922,951.1300049,0.024196308,0.011431549,0.139927335,0.035706394,,
2009-07-21,2009,3213.209961,954.5800171,-0.01644055,0.003627277,0.138465471,0.018901966,,
2009-07-22,2009,3296.610107,954.0700073,0.025955399,-0.000534277,0.130333234,0.011868412,,
2009-07-23,2009,3328.48999,976.289978,0.009670504,0.023289666,0.137835261,0.034947109,,
2009-07-24,2009,3372.600098,979.2600098,0.013252288,0.003042161,0.141348607,0.050028832,,
2009-07-27,2009,3435.209961,982.1799927,0.018564271,0.002981826,0.122419325,0.058322235,,
2009-07-28,2009,3438.370117,979.6199951,0.000919931,-0.002606445,0.123036817,0.125315511,,
2009-07-29,2009,3266.429932,975.1500244,-0.050006304,-0.004562964,0.148122757,0.130714731,,
2009-07-30,2009,3321.560059,986.75,0.016877793,0.01189558,0.151906979,0.152034736,,
2009-07-31,2009,3412.060059,987.4799805,0.027246233,0.000739783,0.150309669,0.131966425,,
2009-08-03,2009,3462.590088,1002.630005,0.014809243,0.015342108,0.164071968,0.147513912,,
2009-08-04,2009,3471.439941,1005.650024,0.002555848,0.003012098,0.164057334,0.164166373,,
2009-08-05,2009,3428.5,1002.719971,-0.01236949,-0.002913592,0.132987874,0.18036895,,
2009-08-06,2009,3356.330078,997.0800171,-0.021049999,-0.005624655,0.137663775,0.209916055,,
2009-08-07,2009,3260.689941,1010.47998,-0.02849545,0.013439205,0.128370588,0.157740811,,
2009-08-10,2009,3249.76001,1007.099976,-0.00335203,-0.00334495,0.134214856,0.162424905,,
2009-08-11,2009,3264.72998,994.3499756,0.004606485,-0.012660113,0.15223379,0.143266147,,
2009-08-12,2009,3112.719971,1005.809998,-0.046561282,0.011525139,0.190911658,0.053841947,,
2009-08-13,2009,3140.560059,1012.72998,0.008943974,0.00688001,0.191844283,0.05555353,,
2009-08-14,2009,3046.969971,1004.090027,-0.029800445,-0.00853135,0.183483736,0.206881738,,
2009-08-17,2009,2870.629883,979.7299805,-0.057873916,-0.024260819,0.202789927,0.365474088,,
2009-08-18,2009,2910.879883,989.6699829,0.014021313,0.010145655,0.213942438,0.377760489,,
2009-08-19,2009,2785.580078,996.460022,-0.043045338,0.006860912,0.20114069,0.341684602,,
2009-08-20,2009,2911.580078,1007.369995,0.045232948,0.010948732,0.183284491,0.358217013,,
2009-08-21,2009,2960.77002,1026.130005,0.016894586,0.01862276,0.203715903,0.380186162,,
2009-08-24,2009,2993.429932,1025.569946,0.011030884,-0.000545797,0.202150723,0.371449475,,
2009-08-25,2009,2915.800049,1028,-0.025933422,0.002369466,0.191484598,0.418519896,,
2009-08-26,2009,2967.590088,1028.119995,0.017761862,0.000116727,0.171842104,0.406223193,,
2009-08-27,2009,2946.399902,1030.97998,-0.007140537,0.002781762,0.171807415,0.400539672,,
2009-08-28,2009,2860.689941,1028.930054,-0.029089725,-0.001988328,0.182995279,0.41123072,,
2009-08-31,2009,2667.75,1020.619995,-0.067445248,-0.008076408,0.19291922,0.454498665,,
2009-09-01,2009,2683.719971,998.039978,0.005986307,-0.022123825,0.190172938,0.361795989,,
2009-09-02,2009,2714.969971,994.75,0.011644285,-0.003296439,0.16924258,0.352793625,,
2009-09-03,2009,2845.02002,1003.23999,0.047901101,0.008534797,0.173386742,0.384219994,,
2009-09-04,2009,2861.610107,1016.400024,0.005831273,0.013117533,0.182486252,0.384309096,,
2009-09-07,2009,2881.120117,,0.006817843,,0.187006343,0.383440698,,
2009-09-08,2009,2930.47998,1025.390015,0.017132178,0.008844933,0.169775816,0.395281443,,
2009-09-09,2009,2946.26001,1033.369995,0.005384794,0.007782386,0.174520257,0.403611911,,
2009-09-10,2009,2924.879883,1044.140015,-0.007256701,0.01042223,0.177935063,0.381072158,,
2009-09-11,2009,2989.790039,1042.72998,0.022192419,-0.001350426,0.159483368,0.349842069,,
2009-09-14,2009,3026.73999,1049.339966,0.012358711,0.006339115,0.164671844,0.367337639,,
2009-09-15,2009,3033.72998,1052.630005,0.002309412,0.003135341,0.159150417,0.350385054,,
2009-09-16,2009,2999.709961,1068.76001,-0.011213925,0.015323527,0.151889272,0.328061471,,
2009-09-17,2009,3060.26001,1065.48999,0.020185301,-0.003059639,0.143114551,0.304105613,,
2009-09-18,2009,2962.669922,1068.300049,-0.031889476,0.002637339,0.138440524,0.286170352,,
2009-09-21,2009,2967.01001,1064.660034,0.001464925,-0.003407296,0.139462691,0.326749455,,
2009-09-22,2009,2897.550049,1071.660034,-0.02341076,0.006574869,0.134806205,0.312779413,,
2009-09-23,2009,2842.719971,1060.869995,-0.01892291,-0.010068528,0.149463499,0.354096783,,
2009-09-24,2009,2853.550049,1050.780029,0.003809759,-0.009511029,0.162992577,0.409088086,,
2009-09-25,2009,2838.840088,1044.380005,-0.005154969,-0.006090736,0.154628166,0.402265371,,
2009-09-28,2009,2763.52002,1062.97998,-0.026531987,0.017809587,0.137774929,0.311637699,,
2009-09-29,2009,2754.540039,1060.609985,-0.003249472,-0.002229576,0.138912887,0.155949862,,
2009-09-30,2009,2779.429932,1057.079956,0.009035952,-0.003328301,0.142253991,0.129542471,,
2009-10-01,2009,2779.429932,1029.849976,0,-0.025759622,0.139881747,0.147942423,,
2009-10-02,2009,2779.429932,1025.209961,0,-0.004505525,0.141267948,0.087964975,,
2009-10-05,2009,2779.429932,1040.459961,0,0.014875002,0.142060601,0.040587204,,
2009-10-06,2009,2779.429932,1054.719971,0,0.013705486,0.180948588,0.047148648,,
2009-10-07,2009,2779.429932,1057.579956,0,0.002711606,0.189055765,0.05408636,,
2009-10-08,2009,2779.429932,1065.47998,0,0.007469907,0.180867329,0.059778521,,
2009-10-09,2009,2911.719971,1071.48999,0.047596104,0.005640659,0.182347698,0.087518087,,
2009-10-12,2009,2894.47998,1076.189941,-0.005920896,0.00438637,0.186726411,0.072137482,,
2009-10-13,2009,2936.189941,1073.189941,0.014410174,-0.002787612,0.177514459,-0.049196471,,
2009-10-14,2009,2970.530029,1092.02002,0.011695459,0.017545896,0.181132092,-0.012468085,,
2009-10-15,2009,2979.790039,1096.560059,0.003117292,0.004157469,0.166404388,-0.001368848,,
2009-10-16,2009,2976.629883,1087.680054,-0.00106053,-0.008098057,0.167164107,-0.051108236,,
2009-10-19,2009,3038.27002,1097.910034,0.020708028,0.009405321,0.171462613,-0.031284597,,
2009-10-20,2009,3084.449951,1091.060059,0.015199416,-0.006239105,0.136734425,-0.055742814,,
2009-10-21,2009,3070.590088,1081.400024,-0.004493463,-0.008853806,0.138946724,-0.062921748,,
2009-10-22,2009,3051.409912,1092.910034,-0.006246414,0.010643619,0.132213261,-0.082296399,,
2009-10-23,2009,3107.850098,1079.599976,0.018496428,-0.01217855,0.123561169,-0.111579186,,
2009-10-26,2009,3109.570068,1066.949951,0.000553428,-0.011717326,0.11749448,-0.098679827,,
2009-10-27,2009,3021.459961,1063.410034,-0.028335141,-0.003317791,0.107558534,-0.084487119,,
2009-10-28,2009,3031.330078,1042.630005,0.003266671,-0.019540938,0.106088717,-0.093027717,,
2009-10-29,2009,2960.469971,1066.109985,-0.023375914,0.022519955,0.104860524,-0.151251774,,
2009-10-30,2009,2995.850098,1036.189941,0.011950848,-0.028064689,0.093924006,-0.188309628,,
2009-11-02,2009,3076.649902,1042.880005,0.026970576,0.006456406,0.098654684,-0.140303918,,
2009-11-03,2009,3114.22998,1045.410034,0.012214609,0.002426002,0.099750444,-0.133793462,,
2009-11-04,2009,3128.540039,1046.5,0.004595055,0.00104262,0.10065508,-0.107330501,,
2009-11-05,2009,3155.050049,1066.630005,0.008473604,0.019235551,0.101957198,-0.127181951,,
2009-11-06,2009,3164.040039,1069.300049,0.002849397,0.002503252,0.09180858,-0.128062425,,
2009-11-09,2009,3175.580078,1093.079956,0.003647248,0.022238759,0.091444831,-0.134335646,,
2009-11-10,2009,3178.610107,1093.01001,0.000954166,-6.39901E-05,0.091487369,-0.05067932,,
2009-11-11,2009,3175.189941,1098.51001,-0.001075994,0.005031976,0.102006206,-0.060181576,,
2009-11-12,2009,3172.949951,1087.23999,-0.000705467,-0.010259369,0.11633736,-0.04436958,,
2009-11-13,2009,3187.649902,1093.47998,0.004632897,0.005739294,0.118264339,-0.072970682,,
2009-11-16,2009,3275.050049,1109.300049,0.027418364,0.014467634,0.130500044,-0.02239353,,
2009-11-17,2009,3282.889893,1110.319946,0.002393809,0.000919406,0.104461233,-0.008383704,,
2009-11-18,2009,3303.22998,1109.800049,0.006195787,-0.000468241,0.104100373,0.004517941,,
2009-11-19,2009,3320.610107,1094.900024,0.005261555,-0.013425864,0.113261519,0.007349415,,
2009-11-20,2009,3308.350098,1091.380005,-0.003692096,-0.003214923,0.116734882,0.022698808,,
2009-11-23,2009,3338.659912,1106.23999,0.00916161,0.013615776,0.118845165,-0.007588029,,
2009-11-24,2009,3223.530029,1105.650024,-0.034483861,-0.000533307,0.120156948,0.012268327,,
2009-11-25,2009,3290.169922,1110.630005,0.020672955,0.00450412,0.121480026,0.031977946,,
2009-11-26,2009,3170.97998,,-0.036226075,,0.123344395,0.005499117,,
2009-11-27,2009,3096.26001,1091.48999,-0.023563685,-0.017233476,0.140194343,0.092921913,,
2009-11-30,2009,3195.300049,1095.630005,0.031986989,0.003792994,0.142291255,0.100871722,,
2009-12-01,2009,3235.360107,1108.859985,0.012537182,0.012075227,0.163750735,0.092701147,,
2009-12-02,2009,3269.75,1109.23999,0.010629387,0.000342699,0.160712741,0.108121605,,
2009-12-03,2009,3264.629883,1099.920044,-0.001565905,-0.008402101,0.162920763,0.103024664,,
2009-12-04,2009,3317.040039,1105.97998,0.016053936,0.005509434,0.161579351,0.133416607,,
2009-12-07,2009,3331.899902,1103.25,0.004479857,-0.002468382,0.160706636,0.173322588,,
2009-12-08,2009,3296.659912,1091.939941,-0.010576545,-0.010251583,0.17614374,0.194128797,,
2009-12-09,2009,3239.570068,1095.949951,-0.017317481,0.003672372,0.174105962,0.165017227,,
2009-12-10,2009,3254.26001,1102.349976,0.004534534,0.005839705,0.173125038,0.17339204,,
2009-12-11,2009,3247.320068,1106.410034,-0.002132571,0.003683094,0.175457214,0.328699584,,
2009-12-14,2009,3302.899902,1114.109985,0.0171156,0.006959401,0.178154935,0.461688947,,
2009-12-15,2009,3274.459961,1107.930054,-0.008610598,-0.005546967,0.176867626,0.47326081,,
2009-12-16,2009,3255.209961,1109.180054,-0.005878832,0.00112823,0.174989532,0.474593152,,
2009-12-17,2009,3179.080078,1096.079956,-0.023387088,-0.011810614,0.184459871,0.521465715,,
2009-12-18,2009,3113.889893,1102.469971,-0.020505991,0.00582988,0.207841298,0.477741025,,
2009-12-21,2009,3122.969971,1114.050049,0.002915992,0.010503759,0.208081346,0.473150053,,
2009-12-22,2009,3050.52002,1118.02002,-0.023199055,0.003563548,0.205177514,0.470543802,,
2009-12-23,2009,3073.780029,1120.589966,0.007624933,0.002298658,0.198809157,0.47177234,,
2009-12-24,2009,3153.409912,1126.47998,0.025906175,0.005256173,0.200247819,0.48291673,,
2009-12-25,2009,3141.350098,,-0.003824373,,0.199870632,0.494773576,,
2009-12-28,2009,3188.780029,1127.780029,0.015098582,0.001154081,0.198252365,0.488028347,,
2009-12-29,2009,3211.76001,1126.199951,0.007206512,-0.001401052,0.21264191,0.427475427,,
2009-12-30,2009,3262.600098,1126.420044,0.015829355,0.00019543,0.209163549,0.419637524,,
2009-12-31,2009,3277.139893,1115.099976,0.004456505,-0.010049597,0.197588086,0.39775519,,
2010-01-04,2010,3243.76001,1132.98999,-0.010185676,0.016043417,0.189924513,0.359447788,,
2010-01-05,2010,3282.179932,1136.52002,0.011844255,0.003115676,0.19049701,0.358564,,
2010-01-06,2010,3254.219971,1137.140015,-0.008518716,0.000545521,0.182645774,0.347753768,,
2010-01-07,2010,3192.780029,1141.689941,-0.018880082,0.004001202,0.181926963,0.332623308,,
2010-01-08,2010,3196,1144.97998,0.001008516,0.002881727,0.185665343,0.322003938,,
2010-01-11,2010,3212.75,1146.97998,0.005240926,0.001746755,0.180573886,0.322400975,,
2010-01-12,2010,3273.969971,1136.219971,0.019055318,-0.009381166,0.169385205,0.127151118,,
2010-01-13,2010,3172.659912,1145.680054,-0.030944102,0.008325926,0.157075697,0.021845349,,
2010-01-14,2010,3215.550049,1148.459961,0.013518668,0.002426425,0.157674269,-0.020951604,,
2010-01-15,2010,3224.149902,1136.030029,0.002674458,-0.010823131,0.14663064,-0.028997333,,
2010-01-18,2010,3237.100098,,0.004016623,,0.139891251,-0.034571643,,
2010-01-19,2010,3246.870117,1150.22998,0.003018139,0.012499627,0.142467125,-0.045014394,,
2010-01-20,2010,3151.850098,1138.040039,-0.029265113,-0.01059783,0.147806441,0.071929092,,
2010-01-21,2010,3158.860107,1116.47998,0.002224094,-0.018944904,0.142762367,0.014526484,,
2010-01-22,2010,3128.590088,1091.76001,-0.009582576,-0.022140989,0.147079065,0.07674143,,
2010-01-25,2010,3094.409912,1096.780029,-0.010925105,0.004598098,0.140204678,0.05548485,,
2010-01-26,2010,3019.389893,1092.170044,-0.024243724,-0.004203199,0.162327222,0.075797347,,
2010-01-27,2010,2986.610107,1097.5,-0.010856426,0.004880152,0.159650129,0.028253462,,
2010-01-28,2010,2994.139893,1084.530029,0.002521181,-0.011817741,0.161161414,0.004341468,,
2010-01-29,2010,2989.290039,1073.869995,-0.001619782,-0.009829174,0.188819909,0.002898425,,
2010-02-01,2010,2941.360107,1089.189941,-0.016033884,0.014266109,0.175020255,-0.105518061,,
2010-02-02,2010,2934.709961,1103.319946,-0.002260909,0.012972948,0.162759432,-0.078517054,,
2010-02-03,2010,3003.830078,1097.280029,0.023552623,-0.005474311,0.095508182,-0.120232581,,
2010-02-04,2010,2995.310059,1063.109985,-0.002836385,-0.031140678,0.091667953,-0.072138372,,
2010-02-05,2010,2939.399902,1066.189941,-0.018665899,0.002897119,0.104588731,-0.09534861,,
2010-02-08,2010,2935.169922,1056.73999,-0.001439063,-0.008863291,0.086091127,-0.148127163,,
2010-02-09,2010,2948.840088,1070.52002,0.004657368,0.013040132,0.074877471,-0.120089996,,
2010-02-10,2010,2982.5,1068.130005,0.011414628,-0.002232573,0.073913178,-0.13411183,,
2010-02-11,2010,2985.5,1078.469971,0.001005868,0.009680438,0.077241189,-0.124752525,,
2010-02-12,2010,3018.129883,1075.51001,0.010929453,-0.002744593,0.076073302,-0.137297629,,
2010-02-15,2010,3018.129883,,0,,0.077064684,-0.12504811,,
2010-02-16,2010,3018.129883,1094.869995,0,0.018000748,0.072881534,-0.083493583,,
2010-02-17,2010,3018.129883,1099.51001,0,0.00423796,0.046552954,-0.095904976,,
2010-02-18,2010,3018.129883,1106.75,0,0.006584743,0.052863134,-0.088598286,,
2010-02-19,2010,3018.129883,1109.170044,0,0.002186622,0.055356,-0.070343833,,
2010-02-22,2010,3003.399902,1108.01001,-0.004880499,-0.001045858,0.037936297,-0.07332879,,
2010-02-23,2010,2982.570068,1094.599976,-0.006935418,-0.01210281,0.040046438,-0.066594385,,
2010-02-24,2010,3022.179932,1105.23999,0.013280447,0.00972046,0.046269029,0.016722095,,
2010-02-25,2010,3060.620117,1102.939941,0.012719357,-0.00208104,0.036880612,0.085104305,,
2010-02-26,2010,3051.939941,1104.48999,-0.002836084,0.001405379,0.034887273,0.0719327,,
2010-03-01,2010,3087.840088,1115.709961,0.011763058,0.010158508,0.045503217,0.120788068,,
2010-03-02,2010,3073.110107,1118.310059,-0.004770319,0.002330442,0.047850004,0.118157016,,
2010-03-03,2010,3097,1118.790039,0.007773849,0.000429202,0.043984255,0.10639425,,
2010-03-04,2010,3023.370117,1122.969971,-0.023774583,0.003736118,0.038770417,0.007013716,,
2010-03-05,2010,3031.060059,1138.699951,0.0025435,0.014007481,0.050572853,0.04184033,,
2010-03-08,2010,3053.22998,1138.5,0.007314247,-0.000175596,0.05489013,-0.019463049,,
2010-03-09,2010,3069.139893,1140.449951,0.005210846,0.001712737,0.060360063,-0.008628604,,
2010-03-10,2010,3048.929932,1145.609985,-0.006584894,0.00452456,0.058796274,-0.064198997,,
2010-03-11,2010,3051.280029,1150.23999,0.000770794,0.004041519,0.068291901,-0.052454218,,
2010-03-12,2010,3013.409912,1149.98999,-0.012411223,-0.000217346,0.056615859,-0.033679623,,
2010-03-15,2010,2976.939941,1150.51001,-0.012102559,0.000452195,0.058807453,-0.033598428,,
2010-03-16,2010,2992.840088,1159.459961,0.005341104,0.007779116,0.058187336,0.049103984,,
2010-03-17,2010,3050.47998,1166.209961,0.019259263,0.005821676,0.09432072,0.08617057,,
2010-03-18,2010,3046.090088,1165.829956,-0.001439083,-0.000325846,0.093709189,0.165394861,,
2010-03-19,2010,3067.75,1159.900024,0.007110726,-0.005086447,0.093552726,0.133402818,,
2010-03-22,2010,3074.580078,1165.810059,0.002226413,0.005095296,0.094577729,0.144606055,,
2010-03-23,2010,3053.120117,1174.170044,-0.006979802,0.007170967,0.090768072,0.108816814,,
2010-03-24,2010,3056.810059,1167.719971,0.00120858,-0.005493304,0.092474821,0.089830466,,
2010-03-25,2010,3019.179932,1165.72998,-0.01231026,-0.001704167,0.096091181,0.160783208,,
2010-03-26,2010,3059.719971,1166.589966,0.013427501,0.000737723,0.095800105,0.141259781,,
2010-03-29,2010,3123.800049,1173.219971,0.020943118,0.005683235,0.101731618,0.20139843,,
2010-03-30,2010,3128.469971,1173.27002,0.001494949,4.26594E-05,0.091914048,0.200109522,,
2010-03-31,2010,3109.100098,1169.430054,-0.006191485,-0.003272875,0.095573524,0.260951274,,
2010-04-01,2010,3147.419922,1178.099976,0.012325053,0.007413801,0.103905951,0.29017774,,
2010-04-02,2010,3157.959961,,0.003348787,,0.093168533,0.297757534,,
2010-04-05,2010,3157.959961,1187.439941,0,0.007927991,0.092026263,0.286689237,,
2010-04-06,2010,3158.679932,1189.439941,0.000227986,0.001684296,0.091148663,0.277282579,,
2010-04-07,2010,3148.219971,1182.449951,-0.003311498,-0.005876707,0.08198877,0.248376585,,
2010-04-08,2010,3118.709961,1186.439941,-0.009373554,0.003374342,0.087699185,0.189237795,,
2010-04-09,2010,3145.350098,1194.369995,0.008542038,0.006683907,0.087749382,0.256620601,,
2010-04-12,2010,3129.26001,1196.47998,-0.005115516,0.001766609,0.092559392,0.2563616,,
2010-04-13,2010,3161.25,1197.300049,0.010222861,0.000685401,0.110582392,0.19042177,,
2010-04-14,2010,3166.179932,1210.650024,0.001559488,0.011150067,0.111699838,0.184117996,,
2010-04-15,2010,3164.969971,1211.670044,-0.000382152,0.000842539,0.104760967,0.199187,,
2010-04-16,2010,3130.300049,1192.130005,-0.010954265,-0.016126534,0.123943211,0.345076586,,
2010-04-19,2010,2980.300049,1197.52002,-0.047918729,0.004521331,0.146459856,0.183642767,,
2010-04-20,2010,2979.530029,1207.170044,-0.00025837,0.008058341,0.179244441,0.19076349,,
2010-04-21,2010,3033.280029,1205.939941,0.018039757,-0.001018997,0.167500512,0.15777937,,
2010-04-22,2010,2999.47998,1208.670044,-0.011143069,0.002263879,0.165676391,0.162837654,,
2010-04-23,2010,2983.540039,1217.280029,-0.005314235,0.00712352,0.163037677,0.147425879,,
2010-04-26,2010,2969.5,1212.050049,-0.004705832,-0.004296448,0.156112946,0.146941972,,
2010-04-27,2010,2907.929932,1183.709961,-0.020734154,-0.023381945,0.186217712,0.284057235,,
2010-04-28,2010,2900.330078,1191.359985,-0.002613493,0.006462752,0.183431517,0.267914003,,
2010-04-29,2010,2868.429932,1206.780029,-0.010998799,0.012943228,0.171779785,0.191754285,,
2010-04-30,2010,2870.610107,1186.689941,0.000760059,-0.01664768,0.167475497,0.160102988,,
2010-05-03,2010,2870.610107,1202.26001,0,0.013120587,0.16746425,0.183288959,,
2010-05-04,2010,2835.280029,1173.599976,-0.012307515,-0.023838466,0.180661605,0.222942637,,
2010-05-05,2010,2857.149902,1165.869995,0.007713479,-0.006586555,0.152021171,0.211346742,,
2010-05-06,2010,2739.699951,1128.150024,-0.041107383,-0.032353498,0.226356012,0.416648844,,
2010-05-07,2010,2688.379883,1110.880005,-0.018732004,-0.015308265,0.240556233,0.442710845,,
2010-05-10,2010,2698.76001,1159.72998,0.003861109,0.043974124,0.242727227,0.420119603,,
2010-05-11,2010,2647.570068,1155.790039,-0.018967949,-0.003397292,0.244745109,0.419040694,,
2010-05-12,2010,2655.709961,1171.670044,0.003074477,0.013739523,0.240421256,0.431427487,,
2010-05-13,2010,2710.51001,1157.439941,0.020634802,-0.012145145,0.22311693,0.354025013,,
2010-05-14,2010,2696.629883,1135.680054,-0.005120854,-0.018800015,0.221451595,0.33347146,,
2010-05-17,2010,2559.929932,1136.939941,-0.050692886,0.001109369,0.207260834,0.275357352,,
2010-05-18,2010,2594.780029,1120.800049,0.013613692,-0.014195906,0.173836354,0.225146252,,
2010-05-19,2010,2587.810059,1115.050049,-0.002686151,-0.005130264,0.171322079,0.220902087,,
2010-05-20,2010,2555.939941,1071.589966,-0.012315478,-0.038975902,0.176444531,0.228874861,,
2010-05-21,2010,2583.52002,1087.689941,0.010790582,0.015024381,0.185578044,0.259828532,,
2010-05-24,2010,2673.419922,1073.650024,0.034797449,-0.012908014,0.154069151,0.181667842,,
2010-05-25,2010,2622.629883,1074.030029,-0.018998152,0.000353937,0.148271074,0.17452826,,
2010-05-26,2010,2625.790039,1067.949951,0.001204957,-0.005660994,0.148098337,0.167472466,,
2010-05-27,2010,2655.919922,1103.060059,0.011474597,0.032876175,0.161502069,0.208075304,,
2010-05-28,2010,2655.77002,1089.410034,-5.64408E-05,-0.012374688,0.163476947,0.200038199,,
2010-05-31,2010,2592.149902,,-0.023955431,,0.16187386,0.194694975,,
2010-06-01,2010,2568.280029,1070.709961,-0.009208524,-0.017165322,0.167044134,0.258395417,,
2010-06-02,2010,2571.419922,1098.380005,0.001222566,0.025842708,0.162192444,0.260548062,,
2010-06-03,2010,2552.659912,1102.829956,-0.007295584,0.004051377,0.159238688,0.260878835,,
2010-06-04,2010,2553.590088,1064.880005,0.000364395,-0.034411427,0.15029895,0.237266828,,
2010-06-07,2010,2511.72998,1050.469971,-0.01639265,-0.013532073,0.148164179,0.248149184,,
2010-06-08,2010,2513.949951,1062,0.000883841,0.010976068,0.156220373,0.254048004,,
2010-06-09,2010,2583.870117,1055.689941,0.02781287,-0.005941675,0.143147163,0.207461096,,
2010-06-10,2010,2562.580078,1086.839966,-0.008239593,0.029506793,0.135012022,0.181235688,,
2010-06-11,2010,2569.939941,1091.599976,0.002872052,0.004379679,0.134991904,0.200132342,,
2010-06-14,2010,2569.939941,1089.630005,0,-0.001804664,0.129851452,0.206916241,,
2010-06-15,2010,2569.939941,1115.22998,0,0.023494191,0.12964773,0.205849816,,
2010-06-16,2010,2569.939941,1114.609985,0,-0.000555935,0.129474414,0.189997825,,
2010-06-17,2010,2560.25,1116.040039,-0.003770493,0.001283008,0.130176828,0.196322266,,
2010-06-18,2010,2513.219971,1117.51001,-0.018369311,0.001317131,0.129051272,0.077638688,,
2010-06-21,2010,2586.209961,1113.199951,0.029042421,-0.003856841,0.123896559,0.032200895,,
